line_id	genre	text
17981 	forum_novels	توه بمد يده علي ..
17982 	play	ربع جنيه كفايه
17983 	play	الخال /العم حسن: يعني في ذمتك اذا هو مو راكب عليها تبا ..
17984 	forum_novels	وبحبكوحشتينى بحبك وانتى نور عينى دا وانتى مطلعه عيني بحبك موت
17985 	forum_novels	لونه وردي وفيه لمعه بنفسجيه يتكون من قطعتين ..
17986 	forum_novels	الله يخليك لا تخليني مع هالمريض لكنك رضيت تتخلى عن حفيدك عشان الفلوس وعشان شركاتك معاه ما تنهدم انت حتى حفيدك الاول منها مارضيت تشوفه ولا تعرف شكله
17987 	comedy	أبو سند: وانت يا بو شيخة مافي شي في خاطرك؟
17988 	forum_novels	شكرا
17989 	interview	اللي اهوا ضحك من أجل الضحك لانه يايين الناس والعائلات تستمتع وتضحك لكن بعد نرفض أن نكون مهرجين كومديين، المجموعة ذي اشتغلت وياها فالبداية من أول يعني ما أقول بس احنا الفترة من أيام نبيكم ويانا أهي اللي بداية حق هذي النوعية من الأعمال وبداية لرجعة الجمهور للأعمال هذي.
17990 	drama	زوجة استاذ محمد: يا حبيبي يا ولدي عسى الله يحفظك دنيا اخره و يحقق لك كل اللي يبيه قلبك و يسر خطاويك وترجع لي سالم غانم (unclear) و اشيل عيالك.
17991 	forum_novels	يرجف بالقلم يدي
17992 	forum_novels	منو خاطب شريفه ?
17993 	interview	يا هلا فيج استاذة
17994 	drama	بو شهاب: من قايل لك؟
17995 	drama	غانم:لهالسبب ييتك يابو فاضل انت ريال معروف ولك مكانتك.
17996 	drama	هشام: قبل، ما كان عندي مانع أدرس على ليتات الفريق لين تنقطع عنا الكهرباء...
17997 	forum_novels	: تحلم انا ما اشتغل عندك ..
17998 	comedy	العامل: سوي مساعدة.
17999 	drama	زينب: ليش مو منك؟
18000 	forum_novels	ريناد : ايه تخسى
18001 	play	بروفه على المسرحية الجديدة !
18002 	play	زهير: عجل هالفلم الهندي مسوينه حقوي؟
18003 	play	عبدالله : والله شسوي يا خووي ماعندنه غيره
18004 	forum_novels	اختفت ابتسامته ..
18005 	interview	خليل: لا بس بحرينية
18006 	cooking	أفنان: اي اي اي
18007 	forum_novels	خالد : ادارة اعمال مثل ما كان ودج
18008 	forum_novels	كانت قاعده في غرفتها والافكار تتضارب في راسها ..
18009 	drama	وشنو اللي كني تبين تسالينه عنه 2
18010 	drama	سعد، سعود، سعدون: اححح، مشكور عبد الجبار
18011 	drama	مشكورة
18012 	forum_novels	ريناد : فيصل بعد
18013 	forum_novels	الكل : وانتي من اهل الخير
18014 	forum_novels	مدام نفذتي الي قلت لج عليه ..
18015 	interview	(ف): يعرفون شخصيتي الحقيقية.
18016 	interview	عماد: اخر مره دفعت عنه ساندويش اي شي فلافل طعميه اي شي
18017 	play	سلمان: شنو اليهال ما يبولون كلهم يبولون!
18018 	interview	عماد: طبعاً بيت خالص جداً يعني توها كانت بداية الفنانة الجميلة فاطمة عبد الرحيم
18019 	forum_novels	طلعو من بيت اهل زين بعد ماقعدت زين مع اهلها شوي
18020 	forum_novels	سالم : طيب اكا الربع وصلو تعالي سلمي عليهم لين ناديتج وابيج تتعدلين
18021 	mix	و بعد (يا ذا الشهر بطويك طي القريطيس..
18022 	play	عبدالله: أنا مارضى مارضى على بو سمير حدك على بو سمير، بو سمير وعدني يا اخوي انا كلمته و اهوه وعدني قالي انه راح يمرنه عشان ايجوف البيت و يسوي تقارير حق البلديه .
18023 	drama	يعقوب : و شله ما يدخلونك المجالس مبطلة حق الناس كلها بس قبل لا تروح البس لك شي عدل
18024 	comedy	ام عذاري: اييي صندوق صغير حديد الي يتكلمون فيه صور.
18025 	monologue	لو أي نقاش يدور يخص حياة اجتماعية يخصني يخص أهلي يخصني انا واهو يخص عيالنا.
18026 	interview	الناس صارت تحب الشي القديم
18027 	play	سـ—
18028 	mix	هريس
18029 	forum_novels	منى : ايه مو منج من اللي تفكرين فيه
18030 	interview	احمد: لا تلقائية
18031 	comedy	ام عذاري: خير خير خير
18032 	forum_novels	دخلو عليها وشافو بدور عندها كانت تخبرها بالسالفه بس
18033 	comedy	.................
18034 	forum_novels	سعود:براحتج يلا عيل نتلاقى هنا
18035 	interview	خليل : لا بس ميسي اعرف
18036 	forum_novels	تخيل ريناد لابسته ..
18037 	play	فهد: تعال يبه ماعليك منه تعال ، الطيارة فيها الطيارة فيها
18038 	drama	انا ماعندي علوم العلوم عندج انتي يا حلابه النمل 4
18039 	drama	أبو فهد: ومن هو ؟
18040 	drama	ام بشير : افتح الباب ابي اسولف وياك يا يمة
18041 	forum_novels	ابتسمت ....
18042 	comedy	عذاري: يبه يصير اشغله بروحي؟
18043 	forum_novels	و الا جسمه الكبير و العضلي ..
18044 	comedy	ام عذاري: يعني ما شفته
18045 	comedy	عميمة: يمه طفاشوه وينه؟
18046 	drama	سند: الله يحييك.
18047 	folktales	" معقوله بعد هذى العمر أمي تبي ريل!"،
18048 	interview	طاف مر الشرياس قال لها ولد خالي ما اقدر
18049 	reality	متى بتروحين الحين؟
18050 	forum_novels	منى وصوتها متقطع من الركض : عندي كلام باقوله لج
18051 	drama	أيون أشربون وياج فني القهوة
18052 	forum_novels	ان شاء الله عجبكم الجزء ??
18053 	comedy	عذاري: *خائفة* اااا اكو ابوي يه
18054 	forum_novels	ريناد : عمتي يوعانة
18055 	interview	ابو خليفة: كل واحد له اسلوبه.
18056 	comedy	اذا صار حريق في المنزل
18057 	folktales	قال لهم: حاضر وممنون
18058 	mix	صج صج الجو كان حلو..
18059 	drama	مب عدله
18060 	cooking	أفنان: وطبعاً ما بغيته ينخلط في الخلاط لأن ما تبي تخسر الزعفران
18061 	forum_novels	البارت الاول :
18062 	comedy	ام طفاش: يلاا إذا يواعه روحوا الخباز و يبوا لنا خبز
18063 	forum_novels	و توجه للباب ..
18064 	forum_novels	فيصل : بعيد عن شواربي اذلج ..
18065 	forum_novels	هاذي اخ..
18066 	forum_novels	مسحتهم بكف يدي ..
18067 	play	خاتون: يعني وش بتسوي؟
18068 	forum_novels	سلمان ماشاف مريم من عقب الرحلة وماكان الوقت يسمح لانه مريم وايد كانت مشغوله بالدراسه و ضغط ..
18069 	interview	رقية :شفنا شفنا البحرينيين كلهم يعني من الشباب و من الشابات فزعة اهل البحرين مع هذي التحدي بس انا بودي في شغلة انت ذكرتها انت ويانا الفنان محمد ياسين ويانا في الاسئلة من ساعة.
18070 	forum_novels	لكننا في العشق نحسب
18071 	interview	خليل: ما اهد المكان، قام طقني واحد ورا من الشخصيات العربية قالي تبي تصلي ورا الشيخ، قلتله اي، الا يقولي ارجع ورا هني مو مكان، ما يصير هني
18072 	play	ام بطة: ستة!
18073 	interview	خليل: انت شخصية عامة للجمهور كله كلن يحترمك ينتقدك يوجهك يلومك يعتب عليك فالاخير قد تكون مفروض عليه في البيت يشوفك في التلفزيون فهاذي كله احترام وتقدير ما في مشكلة، بس في جوانب مثلا علاقتي بهلي محد له شغل فيه هاذي بيني بين هلي توجهاتي آراي الي انا احتفظ فيها حق نفسي هاي محد له شغل فيه غير ذلك لهم الحق في كل شيء فيني.
18074 	forum_novels	** وبعد يومين تحسنت حالة منار وهدأت و عرفت انه واحد مثل احمد مايستاهل اللي اهي تسويه ..
18075 	forum_novels	خالد : سمحو لي سمعت من غير قصد ...
18076 	drama	حمني: اخوي مبارك اهني ؟
18077 	interview	أحمد مبارك: ما شاءالله.
18078 	play	الحين أتأخر يقصون الراتب كله
18079 	monologue	اول من دق الصدر اخوانه عماد وعبدالله وهاذي هقوتي فيهم عيالي ومربيتهم.
18080 	drama	هست غيرها؟
18081 	forum_novels	مشعل : مثل ما تجوفين هذي صورتي ..
18082 	forum_novels	راسي وهو يبتسم : صج والله الف مبروك
18083 	drama	الله يسلمج عسى بس ماره علينا 3
18084 	drama	حسن : و أنت توك تدري البيت واجد عوود
18085 	interview	بالرقص انا ماحب اقول الرقص، اهيه تعبير حركي
18086 	comedy	الحرامي: راح مناك
18087 	forum_novels	ما يسمح افتح الباب لاحد ..
18088 	forum_novels	وهذي مرابط شوقنا في سراياك,,
18089 	forum_novels	وقال لها ان سلمان بياخذهم ..
18090 	forum_novels	و مستحيل اضيعك مني ..
18091 	drama	خميس: على كيفك ما بتساعدني؟
18092 	forum_novels	و عذابج هو عذابي
18093 	drama	زينب: يبا
18094 	interview	ما يصير انا صغير توني قالي انا ما عرفك قلت له بعد ما تعرفني مع السلامة ما بيكم رجعت حق ربعي في الاندية وجلست اشتغل وهني بعد نفس القضيه كتبوا عنا في الصحافة وكذا عرفت ان بو وهيب الله يذكره بالخير محمد الجزاف كتب ع علينا ورحنا مسرح الجزيرة هني انا حسيت بهذا التنافس الجميل بين مسرح الجزيرة ومسرح اوال
18095 	forum_novels	اكيد في شي مخبيه ورى هالعين مستحيل يكون عمي ولا معاه الي يساعده ولا اظنه من نوع الشباب الي النظاره الشمسيه ماتفارق عينهم الا اذا بينامون ..
